amount,merchantName,transactionType,paymentMethod,deviceType,location,currency,hourOfDay,isWeekend,fraud
33313,Swiggy,Withdrawal,Net Banking,Desktop,Delhi,INR,5,1,1
34142,Reliance Digital,Purchase,Net Banking,Mobile,Hyderabad,INR,6,0,1
43007,Flipkart,Withdrawal,UPI,Mobile,Hyderabad,INR,22,0,1
22515,Myntra,Transfer,UPI,Tablet,Chennai,INR,20,1,0
45222,Flipkart,Withdrawal,Wallet,Tablet,Bangalore,INR,3,0,1
12544,Zomato,Deposit,Credit Card,Tablet,Bangalore,INR,20,0,0
46871,Amazon India,Withdrawal,Wallet,Mobile,Chennai,INR,12,1,0
26002,Swiggy,Deposit,Credit Card,Mobile,Chennai,INR,12,1,0
45193,Zomato,Deposit,Wallet,Mobile,Chennai,INR,10,1,0
2329,Reliance Digital,Transfer,Net Banking,Tablet,Hyderabad,INR,4,0,1
15620,Amazon India,Transfer,Wallet,Desktop,Mumbai,INR,0,1,1
27247,Amazon India,Withdrawal,Net Banking,Desktop,Chennai,INR,15,0,0
17741,Amazon India,Deposit,Credit Card,Desktop,Delhi,INR,23,1,0
4611,Swiggy,Transfer,Debit Card,Mobile,Hyderabad,INR,10,0,0
278,Myntra,Withdrawal,Credit Card,Desktop,Mumbai,INR,5,1,0
7125,Reliance Digital,Deposit,Net Banking,Tablet,Hyderabad,INR,15,1,0
7937,Amazon India,Deposit,Wallet,Mobile,Delhi,INR,13,0,0
16898,Reliance Digital,Deposit,UPI,Tablet,Chennai,INR,16,1,0
12585,Reliance Digital,Transfer,Net Banking,Mobile,Chennai,INR,6,0,0
44178,Reliance Digital,Withdrawal,Wallet,Desktop,Mumbai,INR,11,1,1
23908,Myntra,Withdrawal,Debit Card,Desktop,Delhi,INR,13,1,0
14653,Swiggy,Transfer,Wallet,Desktop,Mumbai,INR,13,0,1
4331,Swiggy,Purchase,Net Banking,Tablet,Chennai,INR,18,0,0
44516,Myntra,Transfer,Credit Card,Tablet,Mumbai,INR,10,0,1
46284,Zomato,Purchase,Net Banking,Desktop,Mumbai,INR,7,0,0
19503,Flipkart,Transfer,Debit Card,Tablet,Delhi,INR,19,0,0
6747,Amazon India,Transfer,Credit Card,Desktop,Chennai,INR,23,1,1
48348,Myntra,Transfer,UPI,Mobile,Hyderabad,INR,18,1,1
35279,Flipkart,Purchase,Wallet,Tablet,Chennai,INR,11,0,0
36688,Myntra,Purchase,Debit Card,Tablet,Delhi,INR,2,1,1
20676,Myntra,Transfer,Wallet,Tablet,Mumbai,INR,22,0,0
39347,Swiggy,Transfer,UPI,Mobile,Chennai,INR,6,1,1
27069,Flipkart,Purchase,Debit Card,Tablet,Mumbai,INR,2,1,0
47575,Myntra,Purchase,Debit Card,Tablet,Bangalore,INR,5,0,0
20538,Myntra,Withdrawal,Credit Card,Tablet,Chennai,INR,1,1,1
10176,Zomato,Withdrawal,Net Banking,Tablet,Chennai,INR,21,0,0
34412,Reliance Digital,Withdrawal,Debit Card,Tablet,Hyderabad,INR,21,1,0
45684,Myntra,Transfer,UPI,Desktop,Bangalore,INR,4,0,1
29300,Myntra,Withdrawal,Debit Card,Desktop,Chennai,INR,8,0,0
29019,Reliance Digital,Deposit,Net Banking,Tablet,Mumbai,INR,5,1,0
35085,Amazon India,Purchase,Net Banking,Mobile,Delhi,INR,16,0,0
25115,Zomato,Purchase,Net Banking,Mobile,Chennai,INR,13,1,0
6275,Flipkart,Transfer,UPI,Desktop,Delhi,INR,0,1,1
1137,Flipkart,Purchase,Debit Card,Desktop,Mumbai,INR,10,1,0
4285,Reliance Digital,Transfer,Wallet,Mobile,Delhi,INR,5,1,1
28135,Myntra,Purchase,Credit Card,Tablet,Hyderabad,INR,16,1,0
7968,Myntra,Deposit,Net Banking,Tablet,Chennai,INR,15,0,0
44328,Amazon India,Transfer,Credit Card,Mobile,Bangalore,INR,12,1,1
23552,Reliance Digital,Deposit,Credit Card,Mobile,Chennai,INR,0,1,1
42710,Zomato,Withdrawal,UPI,Desktop,Mumbai,INR,11,1,0
4785,Zomato,Transfer,Credit Card,Desktop,Bangalore,INR,16,1,1
35654,Flipkart,Deposit,Net Banking,Tablet,Mumbai,INR,14,0,0
42315,Zomato,Transfer,UPI,Tablet,Mumbai,INR,21,1,1
8167,Reliance Digital,Transfer,Credit Card,Desktop,Chennai,INR,15,1,0
48798,Flipkart,Transfer,Debit Card,Tablet,Bangalore,INR,2,0,1
33943,Amazon India,Purchase,Wallet,Mobile,Bangalore,INR,11,0,0
46630,Flipkart,Purchase,Credit Card,Tablet,Mumbai,INR,0,1,1
11487,Myntra,Purchase,Net Banking,Mobile,Hyderabad,INR,12,0,0
25407,Reliance Digital,Deposit,Wallet,Mobile,Hyderabad,INR,1,1,0
39426,Flipkart,Transfer,Credit Card,Desktop,Delhi,INR,18,1,1
37531,Amazon India,Transfer,UPI,Desktop,Hyderabad,INR,17,1,1
14292,Myntra,Deposit,Wallet,Tablet,Hyderabad,INR,1,0,0
8749,Amazon India,Transfer,Net Banking,Tablet,Delhi,INR,23,0,0
2058,Myntra,Purchase,Credit Card,Tablet,Hyderabad,INR,4,0,0
12379,Amazon India,Transfer,Wallet,Mobile,Delhi,INR,7,0,0
26493,Swiggy,Withdrawal,UPI,Desktop,Bangalore,INR,22,0,0
45278,Zomato,Withdrawal,UPI,Mobile,Delhi,INR,12,0,0
12633,Amazon India,Withdrawal,Debit Card,Tablet,Chennai,INR,3,1,0
26448,Swiggy,Deposit,Wallet,Desktop,Mumbai,INR,14,1,0
24451,Zomato,Withdrawal,Debit Card,Desktop,Bangalore,INR,5,1,0
8067,Reliance Digital,Withdrawal,Credit Card,Mobile,Bangalore,INR,11,0,0
32416,Zomato,Transfer,Debit Card,Tablet,Chennai,INR,14,0,1
11934,Amazon India,Withdrawal,Wallet,Desktop,Delhi,INR,0,1,0
33679,Reliance Digital,Withdrawal,Wallet,Desktop,Delhi,INR,3,0,1
5960,Reliance Digital,Deposit,Net Banking,Desktop,Hyderabad,INR,17,1,0
32217,Flipkart,Withdrawal,UPI,Desktop,Hyderabad,INR,4,1,1
2783,Myntra,Withdrawal,Wallet,Desktop,Mumbai,INR,3,1,1
29999,Flipkart,Deposit,Net Banking,Desktop,Mumbai,INR,17,0,0
14870,Myntra,Withdrawal,Credit Card,Mobile,Delhi,INR,2,1,0
9904,Zomato,Deposit,Credit Card,Desktop,Bangalore,INR,16,1,0
44184,Zomato,Transfer,UPI,Mobile,Bangalore,INR,0,0,1
3367,Myntra,Withdrawal,Credit Card,Tablet,Delhi,INR,2,0,1
2953,Myntra,Purchase,Net Banking,Tablet,Bangalore,INR,17,1,0
126,Zomato,Deposit,Debit Card,Desktop,Delhi,INR,8,1,0
17193,Flipkart,Transfer,Net Banking,Mobile,Bangalore,INR,18,1,1
42134,Amazon India,Deposit,Wallet,Mobile,Bangalore,INR,22,0,0
30412,Myntra,Deposit,UPI,Mobile,Hyderabad,INR,21,0,0
23793,Swiggy,Deposit,Credit Card,Desktop,Mumbai,INR,8,0,0
36846,Flipkart,Purchase,Net Banking,Tablet,Hyderabad,INR,15,0,0
37281,Zomato,Withdrawal,Net Banking,Tablet,Chennai,INR,12,1,1
45848,Myntra,Withdrawal,UPI,Desktop,Hyderabad,INR,5,0,0
47072,Amazon India,Purchase,Credit Card,Mobile,Delhi,INR,11,0,0
43289,Zomato,Transfer,Net Banking,Tablet,Chennai,INR,9,1,1
46738,Reliance Digital,Withdrawal,UPI,Desktop,Chennai,INR,11,1,1
531,Zomato,Transfer,Wallet,Tablet,Bangalore,INR,5,0,0
34326,Swiggy,Purchase,Wallet,Mobile,Bangalore,INR,19,1,0
34544,Zomato,Deposit,Debit Card,Desktop,Hyderabad,INR,18,1,0
14870,Myntra,Withdrawal,Credit Card,Desktop,Chennai,INR,0,0,1
2041,Reliance Digital,Withdrawal,Net Banking,Desktop,Mumbai,INR,16,1,0
4072,Swiggy,Deposit,Net Banking,Desktop,Delhi,INR,7,1,0
31034,Zomato,Purchase,UPI,Mobile,Bangalore,INR,13,0,0
6666,Swiggy,Withdrawal,Credit Card,Tablet,Hyderabad,INR,9,1,0
7497,Swiggy,Transfer,Credit Card,Mobile,Hyderabad,INR,18,1,0
31490,Flipkart,Transfer,UPI,Desktop,Hyderabad,INR,19,0,1
10749,Flipkart,Transfer,Credit Card,Tablet,Chennai,INR,10,0,0
1780,Myntra,Purchase,Wallet,Tablet,Chennai,INR,12,1,0
13671,Amazon India,Deposit,UPI,Mobile,Mumbai,INR,4,1,0
48471,Myntra,Transfer,UPI,Mobile,Chennai,INR,17,0,0
20346,Amazon India,Purchase,Net Banking,Mobile,Delhi,INR,10,1,0
24636,Flipkart,Deposit,Debit Card,Desktop,Mumbai,INR,0,1,0
40521,Zomato,Transfer,Wallet,Desktop,Bangalore,INR,3,1,1
29559,Reliance Digital,Transfer,Wallet,Desktop,Hyderabad,INR,18,0,0
5751,Zomato,Withdrawal,Credit Card,Desktop,Hyderabad,INR,0,1,1
28486,Zomato,Deposit,Credit Card,Desktop,Bangalore,INR,18,1,0
40762,Swiggy,Purchase,Debit Card,Mobile,Chennai,INR,18,0,1
37198,Amazon India,Transfer,Debit Card,Tablet,Chennai,INR,22,0,0
26893,Myntra,Purchase,Wallet,Desktop,Hyderabad,INR,1,1,0
33650,Myntra,Transfer,Credit Card,Desktop,Mumbai,INR,13,1,1
16854,Amazon India,Transfer,Net Banking,Desktop,Chennai,INR,0,1,1
45401,Reliance Digital,Transfer,Wallet,Tablet,Hyderabad,INR,7,1,1
35056,Myntra,Withdrawal,UPI,Desktop,Delhi,INR,1,1,1
23422,Zomato,Purchase,UPI,Desktop,Hyderabad,INR,4,1,1
6692,Zomato,Withdrawal,Net Banking,Mobile,Mumbai,INR,9,0,0
48584,Reliance Digital,Deposit,UPI,Tablet,Bangalore,INR,18,1,0
16813,Flipkart,Purchase,Debit Card,Desktop,Hyderabad,INR,5,0,0
40562,Zomato,Transfer,UPI,Desktop,Delhi,INR,18,1,1
14268,Zomato,Withdrawal,UPI,Tablet,Bangalore,INR,9,0,0
30133,Reliance Digital,Withdrawal,Net Banking,Desktop,Mumbai,INR,13,0,0
25584,Flipkart,Withdrawal,Debit Card,Mobile,Mumbai,INR,11,0,0
2557,Swiggy,Withdrawal,UPI,Tablet,Chennai,INR,16,0,0
6162,Zomato,Purchase,Debit Card,Tablet,Delhi,INR,4,0,0
28105,Swiggy,Purchase,Net Banking,Mobile,Hyderabad,INR,2,1,0
46195,Amazon India,Deposit,UPI,Desktop,Chennai,INR,4,1,1
31916,Swiggy,Deposit,Credit Card,Tablet,Delhi,INR,8,1,0
17541,Swiggy,Withdrawal,Credit Card,Desktop,Mumbai,INR,18,1,0
21602,Reliance Digital,Deposit,Credit Card,Desktop,Mumbai,INR,8,1,0
19692,Zomato,Deposit,Credit Card,Mobile,Chennai,INR,14,0,0
47516,Swiggy,Purchase,Net Banking,Mobile,Bangalore,INR,21,1,0
38534,Flipkart,Deposit,Debit Card,Mobile,Chennai,INR,10,1,0
40981,Reliance Digital,Purchase,Debit Card,Mobile,Hyderabad,INR,1,1,1
6158,Zomato,Transfer,UPI,Mobile,Bangalore,INR,7,1,0
29197,Myntra,Purchase,Credit Card,Tablet,Mumbai,INR,6,0,0
46213,Swiggy,Purchase,Credit Card,Desktop,Mumbai,INR,3,0,1
26331,Amazon India,Withdrawal,UPI,Mobile,Delhi,INR,5,1,0
1628,Swiggy,Withdrawal,UPI,Desktop,Bangalore,INR,13,1,0
22051,Flipkart,Deposit,UPI,Mobile,Hyderabad,INR,22,1,0
16360,Flipkart,Withdrawal,Debit Card,Mobile,Mumbai,INR,15,1,0
30214,Flipkart,Deposit,Wallet,Tablet,Hyderabad,INR,8,0,0
36477,Reliance Digital,Purchase,Wallet,Mobile,Bangalore,INR,18,1,0
35385,Amazon India,Purchase,Wallet,Mobile,Bangalore,INR,12,1,0
1135,Zomato,Purchase,Net Banking,Desktop,Delhi,INR,20,1,0
24581,Reliance Digital,Purchase,Wallet,Desktop,Bangalore,INR,20,1,0
4485,Reliance Digital,Purchase,Credit Card,Desktop,Mumbai,INR,14,1,0
12231,Swiggy,Transfer,Debit Card,Mobile,Bangalore,INR,23,0,0
25126,Amazon India,Deposit,Wallet,Desktop,Chennai,INR,0,1,0
26990,Reliance Digital,Deposit,Debit Card,Tablet,Hyderabad,INR,13,1,0
6362,Zomato,Deposit,Wallet,Desktop,Bangalore,INR,20,1,0
35271,Reliance Digital,Deposit,Net Banking,Mobile,Mumbai,INR,17,1,1
43623,Zomato,Purchase,Credit Card,Tablet,Chennai,INR,12,1,1
35961,Flipkart,Purchase,Net Banking,Tablet,Chennai,INR,12,0,0
18257,Swiggy,Deposit,Wallet,Tablet,Delhi,INR,10,0,0
43667,Myntra,Transfer,Wallet,Mobile,Chennai,INR,21,0,0
11086,Amazon India,Withdrawal,Net Banking,Tablet,Bangalore,INR,13,0,0
33471,Myntra,Transfer,Wallet,Tablet,Mumbai,INR,8,1,1
21202,Myntra,Transfer,Net Banking,Mobile,Mumbai,INR,8,1,0
43758,Amazon India,Withdrawal,Net Banking,Tablet,Chennai,INR,10,0,0
27903,Zomato,Withdrawal,Debit Card,Desktop,Mumbai,INR,7,1,0
40836,Swiggy,Withdrawal,Net Banking,Mobile,Chennai,INR,16,1,1
1393,Amazon India,Withdrawal,UPI,Desktop,Hyderabad,INR,15,0,0
14366,Reliance Digital,Withdrawal,UPI,Desktop,Hyderabad,INR,0,1,1
17987,Amazon India,Purchase,Credit Card,Mobile,Bangalore,INR,23,0,0
34339,Swiggy,Transfer,Debit Card,Mobile,Hyderabad,INR,9,0,0
46251,Zomato,Withdrawal,Debit Card,Mobile,Chennai,INR,12,0,0
25700,Swiggy,Deposit,Credit Card,Tablet,Delhi,INR,12,0,0
11001,Swiggy,Transfer,Wallet,Tablet,Delhi,INR,15,0,0
23636,Amazon India,Withdrawal,Debit Card,Mobile,Bangalore,INR,17,1,0
27107,Myntra,Purchase,Wallet,Mobile,Bangalore,INR,21,0,0
23446,Myntra,Transfer,UPI,Tablet,Chennai,INR,9,1,0
43731,Zomato,Purchase,Debit Card,Desktop,Bangalore,INR,5,0,0
24783,Swiggy,Transfer,Wallet,Tablet,Mumbai,INR,7,0,0
14774,Amazon India,Deposit,Credit Card,Mobile,Mumbai,INR,17,1,0
38725,Swiggy,Transfer,Debit Card,Desktop,Delhi,INR,23,1,1
23393,Flipkart,Deposit,Net Banking,Desktop,Chennai,INR,22,1,0
26073,Zomato,Transfer,Debit Card,Desktop,Delhi,INR,6,1,1
1177,Zomato,Transfer,Net Banking,Desktop,Hyderabad,INR,6,1,1
21766,Swiggy,Withdrawal,Net Banking,Tablet,Chennai,INR,23,0,0
47637,Zomato,Transfer,Wallet,Tablet,Chennai,INR,7,1,1
37833,Swiggy,Transfer,UPI,Mobile,Hyderabad,INR,6,1,1
27383,Swiggy,Purchase,Debit Card,Mobile,Hyderabad,INR,4,1,0
3524,Flipkart,Purchase,Credit Card,Mobile,Delhi,INR,22,1,0
12504,Swiggy,Deposit,Credit Card,Tablet,Delhi,INR,3,1,1
49931,Flipkart,Purchase,Credit Card,Mobile,Mumbai,INR,13,1,1
22171,Flipkart,Purchase,Net Banking,Mobile,Bangalore,INR,21,0,0
38413,Myntra,Withdrawal,Wallet,Tablet,Mumbai,INR,14,0,0
9038,Myntra,Deposit,Wallet,Mobile,Hyderabad,INR,4,1,0
27480,Zomato,Deposit,Credit Card,Tablet,Bangalore,INR,0,1,0
31742,Zomato,Withdrawal,Credit Card,Tablet,Chennai,INR,0,1,1
20890,Flipkart,Purchase,UPI,Mobile,Chennai,INR,9,0,0
16465,Flipkart,Withdrawal,Credit Card,Mobile,Bangalore,INR,2,0,0
19320,Zomato,Transfer,Debit Card,Mobile,Bangalore,INR,21,1,0
25297,Zomato,Deposit,Wallet,Mobile,Bangalore,INR,17,0,0
6131,Flipkart,Deposit,Debit Card,Mobile,Delhi,INR,10,0,0
19602,Flipkart,Deposit,Debit Card,Desktop,Delhi,INR,3,0,0
26048,Swiggy,Purchase,Net Banking,Mobile,Chennai,INR,10,1,0
3676,Flipkart,Withdrawal,Credit Card,Tablet,Hyderabad,INR,8,1,0
40494,Reliance Digital,Deposit,UPI,Mobile,Chennai,INR,15,0,0
41873,Swiggy,Deposit,Debit Card,Desktop,Chennai,INR,3,0,1
31358,Reliance Digital,Withdrawal,Wallet,Desktop,Bangalore,INR,21,0,1
2867,Reliance Digital,Withdrawal,Net Banking,Desktop,Mumbai,INR,14,1,0
34281,Zomato,Purchase,UPI,Tablet,Bangalore,INR,3,0,1
7729,Reliance Digital,Withdrawal,UPI,Mobile,Mumbai,INR,6,1,0
37651,Zomato,Withdrawal,Wallet,Tablet,Chennai,INR,3,0,1
32908,Myntra,Deposit,Net Banking,Mobile,Delhi,INR,1,0,0
26790,Swiggy,Purchase,Net Banking,Mobile,Hyderabad,INR,6,1,0
26113,Reliance Digital,Withdrawal,Debit Card,Mobile,Bangalore,INR,3,1,0
2510,Amazon India,Transfer,Net Banking,Tablet,Hyderabad,INR,16,0,0
4535,Amazon India,Purchase,Debit Card,Mobile,Mumbai,INR,7,0,0
6021,Myntra,Transfer,UPI,Mobile,Delhi,INR,14,0,0
1656,Swiggy,Purchase,Credit Card,Mobile,Hyderabad,INR,17,0,0
31469,Flipkart,Deposit,Debit Card,Mobile,Mumbai,INR,8,1,0
48497,Reliance Digital,Transfer,Debit Card,Mobile,Bangalore,INR,15,0,0
36526,Swiggy,Transfer,Net Banking,Tablet,Mumbai,INR,6,1,1
28960,Amazon India,Withdrawal,Credit Card,Tablet,Delhi,INR,21,0,0
25117,Zomato,Purchase,Wallet,Tablet,Mumbai,INR,12,0,0
30022,Reliance Digital,Purchase,Net Banking,Tablet,Chennai,INR,18,0,0
32637,Myntra,Purchase,Debit Card,Desktop,Chennai,INR,23,1,1
32243,Swiggy,Transfer,Wallet,Desktop,Mumbai,INR,14,0,1
7034,Reliance Digital,Deposit,Wallet,Desktop,Delhi,INR,21,1,0
19399,Amazon India,Purchase,Credit Card,Desktop,Mumbai,INR,7,1,0
5421,Amazon India,Withdrawal,Net Banking,Tablet,Bangalore,INR,15,1,0
17201,Zomato,Withdrawal,Debit Card,Mobile,Hyderabad,INR,19,0,0
23135,Swiggy,Purchase,UPI,Mobile,Chennai,INR,17,0,0
632,Amazon India,Deposit,UPI,Desktop,Delhi,INR,2,1,1
8562,Reliance Digital,Purchase,Net Banking,Tablet,Hyderabad,INR,13,1,0
37688,Swiggy,Deposit,Debit Card,Mobile,Mumbai,INR,16,1,0
4072,Myntra,Withdrawal,UPI,Desktop,Bangalore,INR,10,1,0
19980,Myntra,Deposit,Net Banking,Desktop,Delhi,INR,20,1,0
6149,Myntra,Transfer,Credit Card,Tablet,Mumbai,INR,14,0,0
41111,Zomato,Transfer,Debit Card,Desktop,Hyderabad,INR,13,1,1
1525,Zomato,Withdrawal,Debit Card,Mobile,Hyderabad,INR,19,1,0
48078,Myntra,Deposit,Wallet,Desktop,Bangalore,INR,19,0,0
44959,Reliance Digital,Deposit,UPI,Desktop,Chennai,INR,15,0,0
38164,Reliance Digital,Purchase,Wallet,Mobile,Chennai,INR,12,1,1
22648,Zomato,Deposit,Credit Card,Mobile,Chennai,INR,7,0,0
31875,Swiggy,Purchase,Credit Card,Tablet,Bangalore,INR,4,1,1
2126,Amazon India,Deposit,Net Banking,Mobile,Hyderabad,INR,15,1,0
47917,Amazon India,Withdrawal,Debit Card,Tablet,Delhi,INR,3,0,1
32970,Myntra,Deposit,UPI,Tablet,Hyderabad,INR,7,0,0
37392,Myntra,Purchase,Credit Card,Mobile,Chennai,INR,3,1,1
8354,Amazon India,Transfer,UPI,Mobile,Hyderabad,INR,12,0,0
18924,Swiggy,Withdrawal,UPI,Desktop,Hyderabad,INR,9,1,0
45233,Amazon India,Withdrawal,Wallet,Tablet,Mumbai,INR,2,1,1
31062,Amazon India,Transfer,Debit Card,Desktop,Hyderabad,INR,2,1,1
7072,Myntra,Transfer,Net Banking,Tablet,Bangalore,INR,21,0,0
14375,Zomato,Deposit,UPI,Mobile,Bangalore,INR,23,1,0
36187,Myntra,Transfer,Net Banking,Mobile,Mumbai,INR,6,0,1
12195,Myntra,Purchase,Wallet,Mobile,Delhi,INR,23,0,0
31999,Zomato,Transfer,UPI,Mobile,Hyderabad,INR,5,1,1
16558,Swiggy,Purchase,Net Banking,Mobile,Chennai,INR,18,1,0
25355,Myntra,Purchase,Wallet,Mobile,Hyderabad,INR,13,0,0
48433,Zomato,Transfer,Wallet,Mobile,Bangalore,INR,12,0,0
2057,Zomato,Withdrawal,UPI,Mobile,Delhi,INR,21,1,0
2544,Zomato,Purchase,Credit Card,Mobile,Chennai,INR,11,1,0
24937,Myntra,Withdrawal,Debit Card,Tablet,Bangalore,INR,20,0,0
26529,Swiggy,Withdrawal,UPI,Tablet,Bangalore,INR,1,1,0
11303,Myntra,Withdrawal,UPI,Desktop,Bangalore,INR,10,0,0
43180,Amazon India,Deposit,UPI,Mobile,Bangalore,INR,21,1,0
6296,Zomato,Transfer,Wallet,Mobile,Delhi,INR,12,1,0
48154,Zomato,Withdrawal,Credit Card,Desktop,Mumbai,INR,17,1,1
36839,Swiggy,Purchase,Wallet,Mobile,Hyderabad,INR,6,0,0
42665,Reliance Digital,Purchase,Net Banking,Mobile,Bangalore,INR,23,1,0
28574,Flipkart,Deposit,Net Banking,Tablet,Bangalore,INR,4,1,0
10772,Myntra,Purchase,Net Banking,Mobile,Delhi,INR,2,0,0
14651,Flipkart,Purchase,UPI,Tablet,Delhi,INR,1,1,0
29624,Swiggy,Purchase,Credit Card,Mobile,Bangalore,INR,3,1,1
22620,Amazon India,Purchase,Credit Card,Desktop,Chennai,INR,15,0,0
48301,Reliance Digital,Transfer,Debit Card,Desktop,Mumbai,INR,3,1,1
4938,Reliance Digital,Transfer,Wallet,Desktop,Mumbai,INR,20,0,1
8497,Flipkart,Withdrawal,Net Banking,Desktop,Hyderabad,INR,7,0,0
36468,Flipkart,Transfer,UPI,Mobile,Delhi,INR,6,1,1
43881,Swiggy,Deposit,UPI,Mobile,Mumbai,INR,6,1,0
12201,Amazon India,Withdrawal,Debit Card,Tablet,Bangalore,INR,23,0,0
49896,Reliance Digital,Withdrawal,Debit Card,Mobile,Bangalore,INR,9,0,0
16457,Reliance Digital,Withdrawal,Credit Card,Tablet,Mumbai,INR,21,1,0
24139,Swiggy,Deposit,Net Banking,Desktop,Mumbai,INR,3,1,1
36249,Flipkart,Deposit,UPI,Tablet,Chennai,INR,2,1,1
48685,Zomato,Deposit,Debit Card,Desktop,Hyderabad,INR,8,1,1
34235,Myntra,Purchase,Credit Card,Desktop,Hyderabad,INR,11,0,1
2380,Myntra,Purchase,Credit Card,Desktop,Chennai,INR,21,0,0
32595,Amazon India,Purchase,Debit Card,Tablet,Chennai,INR,14,1,0
10881,Amazon India,Purchase,Net Banking,Desktop,Chennai,INR,19,1,0
13025,Swiggy,Deposit,Credit Card,Desktop,Delhi,INR,16,0,0
41197,Amazon India,Withdrawal,Wallet,Mobile,Chennai,INR,21,1,1
4984,Zomato,Withdrawal,Debit Card,Mobile,Bangalore,INR,3,0,0
11313,Amazon India,Deposit,Debit Card,Desktop,Chennai,INR,20,1,0
7730,Myntra,Transfer,Net Banking,Mobile,Mumbai,INR,9,0,0
18349,Amazon India,Transfer,Debit Card,Mobile,Chennai,INR,22,0,0
32784,Reliance Digital,Deposit,Net Banking,Tablet,Bangalore,INR,17,1,1
43565,Myntra,Purchase,Wallet,Tablet,Delhi,INR,10,1,0
36704,Reliance Digital,Withdrawal,Credit Card,Desktop,Delhi,INR,8,1,0
3582,Zomato,Withdrawal,Debit Card,Mobile,Hyderabad,INR,15,1,0
41966,Flipkart,Transfer,Credit Card,Mobile,Hyderabad,INR,22,0,1
16834,Amazon India,Transfer,Wallet,Mobile,Delhi,INR,23,1,0
39887,Flipkart,Withdrawal,Debit Card,Mobile,Hyderabad,INR,1,1,1
45015,Flipkart,Purchase,Credit Card,Desktop,Hyderabad,INR,14,0,0
39517,Amazon India,Withdrawal,Net Banking,Desktop,Mumbai,INR,17,0,0
48984,Swiggy,Purchase,Credit Card,Desktop,Bangalore,INR,8,0,1
14661,Flipkart,Purchase,UPI,Tablet,Bangalore,INR,16,1,0
39337,Amazon India,Purchase,Credit Card,Mobile,Hyderabad,INR,19,0,1
17964,Myntra,Transfer,Wallet,Mobile,Delhi,INR,5,1,0
19591,Flipkart,Deposit,Wallet,Tablet,Hyderabad,INR,18,0,0
19850,Amazon India,Withdrawal,Wallet,Mobile,Bangalore,INR,8,0,0
11000,Swiggy,Deposit,UPI,Mobile,Hyderabad,INR,0,1,0
43182,Zomato,Purchase,Net Banking,Mobile,Hyderabad,INR,0,0,0
32898,Flipkart,Transfer,Debit Card,Mobile,Bangalore,INR,23,1,1
23533,Swiggy,Withdrawal,UPI,Mobile,Chennai,INR,18,1,0
40259,Reliance Digital,Transfer,UPI,Desktop,Hyderabad,INR,13,1,1
40084,Swiggy,Withdrawal,Net Banking,Tablet,Bangalore,INR,21,0,0
26912,Reliance Digital,Transfer,Net Banking,Tablet,Bangalore,INR,5,1,0
6422,Amazon India,Deposit,Debit Card,Desktop,Bangalore,INR,21,1,0
32444,Amazon India,Transfer,Net Banking,Mobile,Chennai,INR,19,0,1
4803,Zomato,Withdrawal,Net Banking,Tablet,Mumbai,INR,20,1,0
8872,Myntra,Purchase,Wallet,Tablet,Chennai,INR,20,1,0
35040,Flipkart,Purchase,Net Banking,Mobile,Delhi,INR,16,0,0
20524,Reliance Digital,Deposit,Wallet,Desktop,Bangalore,INR,9,1,0
49558,Myntra,Withdrawal,Debit Card,Tablet,Delhi,INR,18,0,0
6908,Reliance Digital,Purchase,Net Banking,Tablet,Mumbai,INR,22,0,0
49610,Amazon India,Purchase,Net Banking,Tablet,Hyderabad,INR,19,1,0
14958,Myntra,Withdrawal,Net Banking,Mobile,Hyderabad,INR,2,1,0
36459,Reliance Digital,Transfer,Debit Card,Mobile,Delhi,INR,17,1,1
44440,Amazon India,Transfer,Debit Card,Tablet,Delhi,INR,0,1,1
9765,Swiggy,Deposit,Net Banking,Tablet,Bangalore,INR,8,0,0
30182,Swiggy,Transfer,Credit Card,Desktop,Mumbai,INR,4,1,1
18436,Zomato,Deposit,Credit Card,Desktop,Hyderabad,INR,12,0,0
36672,Myntra,Purchase,Debit Card,Desktop,Bangalore,INR,17,1,1
22589,Reliance Digital,Transfer,Net Banking,Desktop,Chennai,INR,7,0,1
13997,Reliance Digital,Purchase,Wallet,Mobile,Delhi,INR,10,1,0
24637,Amazon India,Withdrawal,Debit Card,Tablet,Hyderabad,INR,21,1,0
39466,Myntra,Withdrawal,Debit Card,Tablet,Mumbai,INR,6,1,0
49311,Myntra,Transfer,Credit Card,Mobile,Delhi,INR,22,0,1
17827,Swiggy,Transfer,UPI,Desktop,Chennai,INR,21,0,1
21566,Swiggy,Purchase,UPI,Tablet,Hyderabad,INR,20,1,0
24827,Flipkart,Purchase,UPI,Tablet,Delhi,INR,3,1,1
33317,Zomato,Purchase,Credit Card,Desktop,Chennai,INR,23,0,1
7121,Swiggy,Transfer,Net Banking,Tablet,Delhi,INR,13,1,0
36888,Swiggy,Transfer,Credit Card,Mobile,Chennai,INR,23,1,1
38460,Reliance Digital,Purchase,Wallet,Desktop,Bangalore,INR,19,1,1
47383,Zomato,Withdrawal,Credit Card,Mobile,Bangalore,INR,7,1,1
27945,Swiggy,Purchase,Net Banking,Tablet,Chennai,INR,13,0,0
22515,Swiggy,Withdrawal,Wallet,Mobile,Delhi,INR,14,0,0
3835,Swiggy,Transfer,Debit Card,Desktop,Hyderabad,INR,22,1,1
